zone,year,month,tarikh_hijri,fajar,syuruk,zohor,asar,maghrib,isyak,updated_date,created_date
NGS02,2023,11,1445-04-25,1699479900,1699483980,1699505880,1699517940,1699527420,1699531680,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS02,2023,11,1445-04-26,1699566300,1699570440,1699592280,1699604340,1699613820,1699618140,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS02,2023,11,1445-04-27,1699652700,1699656840,1699678680,1699690740,1699700220,1699704540,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS02,2023,11,1445-04-28,1699739100,1699743240,1699765080,1699777140,1699786620,1699790940,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS02,2023,11,1445-04-29,1699825500,1699829640,1699851480,1699863600,1699873020,1699877340,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS02,2023,11,1445-04-30,1699911900,1699916040,1699937880,1699950000,1699959420,1699963740,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS02,2023,11,1445-05-01,1699998300,1700002440,1700024280,1700036400,1700045820,1700050200,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS02,2023,11,1445-05-02,1700084760,1700088900,1700110740,1700122860,1700132220,1700136600,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS02,2023,11,1445-05-03,1700171160,1700175300,1700197140,1700209260,1700218620,1700223000,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS02,2023,11,1445-05-04,1700257560,1700261700,1700283540,1700295660,1700305080,1700309400,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS02,2023,11,1445-05-05,1700343960,1700348100,1700369940,1700382060,1700391480,1700395860,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS02,2023,11,1445-05-06,1700430360,1700434560,1700456340,1700468520,1700477880,1700482260,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS02,2023,11,1445-05-07,1700516760,1700520960,1700542800,1700554920,1700564280,1700568660,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS02,2023,11,1445-05-08,1700603220,1700607360,1700629200,1700641320,1700650680,1700655120,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS02,2023,11,1445-05-09,1700689620,1700693820,1700715600,1700727780,1700737140,1700741520,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS02,2023,11,1445-05-10,1700776020,1700780220,1700802000,1700814180,1700823540,1700827920,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS02,2023,11,1445-05-11,1700862420,1700866620,1700888460,1700900580,1700909940,1700914380,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS02,2023,11,1445-05-12,1700948820,1700953080,1700974860,1700987040,1700996340,1701000780,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS02,2023,11,1445-05-13,1701035280,1701039480,1701061260,1701073440,1701082800,1701087180,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS02,2023,11,1445-05-14,1701121680,1701125880,1701147720,1701159900,1701169200,1701173640,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS02,2023,11,1445-05-15,1701208080,1701212340,1701234120,1701246300,1701255600,1701260040,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS02,2023,11,1445-05-16,1701294540,1701298740,1701320520,1701332700,1701342060,1701346500,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS03,2023,11,1445-04-17,1698788760,1698792840,1698814680,1698826680,1698836280,1698840540,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS03,2023,11,1445-04-18,1698875160,1698879240,1698901080,1698913080,1698922680,1698926940,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS03,2023,11,1445-04-19,1698961560,1698965640,1698987480,1698999480,1699009080,1699013340,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS03,2023,11,1445-04-20,1699047960,1699052040,1699073880,1699085940,1699095480,1699099740,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS03,2023,11,1445-04-21,1699134300,1699138440,1699160280,1699172340,1699181880,1699186140,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS03,2023,11,1445-04-22,1699220700,1699224840,1699246680,1699258740,1699268280,1699272540,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS03,2023,11,1445-04-23,1699307100,1699311240,1699333080,1699345140,1699354680,1699358940,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS03,2023,11,1445-04-24,1699393500,1699397640,1699419480,1699431540,1699441080,1699445340,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS03,2023,11,1445-04-25,1699479900,1699484100,1699505940,1699518000,1699527480,1699531800,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS03,2023,11,1445-04-26,1699566360,1699570500,1699592340,1699604400,1699613880,1699618200,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS03,2023,11,1445-04-27,1699652760,1699656900,1699678740,1699690800,1699700280,1699704600,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS03,2023,11,1445-04-28,1699739160,1699743300,1699765140,1699777200,1699786680,1699791000,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS03,2023,11,1445-04-29,1699825560,1699829700,1699851540,1699863660,1699873080,1699877400,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS03,2023,11,1445-04-30,1699911960,1699916100,1699937940,1699950060,1699959480,1699963800,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS03,2023,11,1445-05-01,1699998360,1700002560,1700024340,1700036460,1700045880,1700050260,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS03,2023,11,1445-05-02,1700084760,1700088960,1700110740,1700122860,1700132280,1700136660,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS03,2023,11,1445-05-03,1700171160,1700175360,1700197200,1700209320,1700218740,1700223060,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS03,2023,11,1445-05-04,1700257560,1700261760,1700283600,1700295720,1700305140,1700309460,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS03,2023,11,1445-05-05,1700343960,1700348160,1700370000,1700382120,1700391540,1700395920,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS03,2023,11,1445-05-06,1700430420,1700434620,1700456400,1700468580,1700477940,1700482320,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS03,2023,11,1445-05-07,1700516820,1700521020,1700542800,1700554980,1700564340,1700568720,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS03,2023,11,1445-05-08,1700603220,1700607420,1700629260,1700641380,1700650740,1700655180,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS03,2023,11,1445-05-09,1700689620,1700693880,1700715660,1700727840,1700737200,1700741580,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS03,2023,11,1445-05-10,1700776020,1700780280,1700802060,1700814240,1700823600,1700827980,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS03,2023,11,1445-05-11,1700862480,1700866680,1700888520,1700900640,1700910000,1700914440,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS03,2023,11,1445-05-12,1700948880,1700953140,1700974920,1700987100,1700996400,1701000840,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS03,2023,11,1445-05-13,1701035280,1701039540,1701061320,1701073500,1701082860,1701087240,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS03,2023,11,1445-05-14,1701121680,1701125940,1701147780,1701159960,1701169260,1701173700,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS03,2023,11,1445-05-15,1701208140,1701212400,1701234180,1701246360,1701255660,1701260100,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
NGS03,2023,11,1445-05-16,1701294540,1701298800,1701320580,1701332760,1701342120,1701346560,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG01,2023,11,1445-04-17,1698788160,1698792360,1698814140,1698826080,1698835680,1698839940,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG01,2023,11,1445-04-18,1698874560,1698878760,1698900540,1698912480,1698922080,1698926340,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG01,2023,11,1445-04-19,1698960960,1698965160,1698986940,1698998880,1699008480,1699012740,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG01,2023,11,1445-04-20,1699047360,1699051560,1699073340,1699085340,1699094880,1699099140,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG01,2023,11,1445-04-21,1699133760,1699137960,1699159740,1699171740,1699181280,1699185540,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG01,2023,11,1445-04-22,1699220160,1699224360,1699246140,1699258140,1699267680,1699271940,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG01,2023,11,1445-04-23,1699306560,1699310760,1699332540,1699344540,1699354080,1699358340,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG01,2023,11,1445-04-24,1699392960,1699397160,1699418940,1699430940,1699440480,1699444740,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG01,2023,11,1445-04-25,1699479360,1699483620,1699505340,1699517400,1699526880,1699531200,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG01,2023,11,1445-04-26,1699565760,1699570020,1699591740,1699603800,1699613280,1699617600,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG01,2023,11,1445-04-27,1699652160,1699656420,1699678140,1699690200,1699699680,1699704000,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG01,2023,11,1445-04-28,1699738560,1699742820,1699764540,1699776600,1699786080,1699790400,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG01,2023,11,1445-04-29,1699824960,1699829220,1699850940,1699863060,1699872480,1699876800,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG01,2023,11,1445-04-30,1699911360,1699915620,1699937340,1699949460,1699958880,1699963200,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG01,2023,11,1445-05-01,1699997760,1700002080,1700023740,1700035860,1700045280,1700049660,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG01,2023,11,1445-05-02,1700084160,1700088480,1700110200,1700122260,1700131680,1700136060,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG01,2023,11,1445-05-03,1700170560,1700174880,1700196600,1700208720,1700218080,1700222460,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG01,2023,11,1445-05-04,1700257020,1700261280,1700283000,1700295120,1700304540,1700308860,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG01,2023,11,1445-05-05,1700343420,1700347740,1700369400,1700381520,1700390940,1700395320,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG01,2023,11,1445-05-06,1700429820,1700434140,1700455800,1700467980,1700477340,1700481720,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG01,2023,11,1445-05-07,1700516220,1700520540,1700542260,1700554380,1700563740,1700568120,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG01,2023,11,1445-05-08,1700602620,1700606940,1700628660,1700640780,1700650140,1700654580,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG01,2023,11,1445-05-09,1700689020,1700693400,1700715060,1700727240,1700736600,1700740980,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG01,2023,11,1445-05-10,1700775480,1700779800,1700801460,1700813640,1700823000,1700827380,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG01,2023,11,1445-05-11,1700861880,1700866200,1700887920,1700900040,1700909400,1700913840,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG01,2023,11,1445-05-12,1700948280,1700952660,1700974320,1700986500,1700995800,1701000240,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG01,2023,11,1445-05-13,1701034680,1701039060,1701060720,1701072900,1701082260,1701086640,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG01,2023,11,1445-05-14,1701121140,1701125460,1701147180,1701159300,1701168660,1701173100,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG01,2023,11,1445-05-15,1701207540,1701211920,1701233580,1701245760,1701255060,1701259500,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG01,2023,11,1445-05-16,1701293940,1701298320,1701319980,1701332160,1701341520,1701345900,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG02,2023,11,1445-04-17,1698788520,1698792720,1698814440,1698826440,1698835980,1698840240,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG02,2023,11,1445-04-18,1698874920,1698879120,1698900840,1698912840,1698922380,1698926640,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG02,2023,11,1445-04-19,1698961320,1698965520,1698987240,1698999240,1699008780,1699013040,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG02,2023,11,1445-04-20,1699047720,1699051920,1699073640,1699085640,1699095180,1699099440,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG02,2023,11,1445-04-21,1699134120,1699138320,1699160040,1699172040,1699181580,1699185840,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG02,2023,11,1445-04-22,1699220520,1699224720,1699246440,1699258500,1699267980,1699272240,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG02,2023,11,1445-04-23,1699306920,1699311120,1699332840,1699344900,1699354380,1699358640,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG02,2023,11,1445-04-24,1699393320,1699397520,1699419240,1699431300,1699440780,1699445100,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG02,2023,11,1445-04-25,1699479720,1699483920,1699505640,1699517700,1699527180,1699531500,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG02,2023,11,1445-04-26,1699566120,1699570320,1699592040,1699604100,1699613580,1699617900,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG02,2023,11,1445-04-27,1699652520,1699656780,1699678440,1699690560,1699699980,1699704300,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG02,2023,11,1445-04-28,1699738920,1699743180,1699764900,1699776960,1699786380,1699790700,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG02,2023,11,1445-04-29,1699825320,1699829580,1699851300,1699863360,1699872780,1699877100,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG02,2023,11,1445-04-30,1699911720,1699915980,1699937700,1699949760,1699959180,1699963560,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG02,2023,11,1445-05-01,1699998120,1700002380,1700024100,1700036220,1700045580,1700049960,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG02,2023,11,1445-05-02,1700084520,1700088840,1700110500,1700122620,1700131980,1700136360,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG02,2023,11,1445-05-03,1700170920,1700175240,1700196900,1700209020,1700218440,1700222760,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG02,2023,11,1445-05-04,1700257320,1700261640,1700283300,1700295420,1700304840,1700309160,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG02,2023,11,1445-05-05,1700343780,1700348040,1700369760,1700381880,1700391240,1700395620,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG02,2023,11,1445-05-06,1700430180,1700434500,1700456160,1700468280,1700477640,1700482020,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG02,2023,11,1445-05-07,1700516580,1700520900,1700542560,1700554680,1700564040,1700568420,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG02,2023,11,1445-05-08,1700602980,1700607300,1700628960,1700641140,1700650440,1700654880,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG02,2023,11,1445-05-09,1700689380,1700693760,1700715420,1700727540,1700736900,1700741280,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG02,2023,11,1445-05-10,1700775840,1700780160,1700801820,1700813940,1700823300,1700827680,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG02,2023,11,1445-05-11,1700862240,1700866560,1700888220,1700900400,1700909700,1700914140,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG02,2023,11,1445-05-12,1700948640,1700953020,1700974680,1700986800,1700996100,1701000540,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG02,2023,11,1445-05-13,1701035040,1701039420,1701061080,1701073200,1701082560,1701086940,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG02,2023,11,1445-05-14,1701121500,1701125820,1701147480,1701159660,1701168960,1701173400,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG02,2023,11,1445-05-15,1701207900,1701212280,1701233940,1701246060,1701255360,1701259800,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG02,2023,11,1445-05-16,1701294300,1701298680,1701320340,1701332520,1701341820,1701346260,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG03,2023,11,1445-04-17,1698788700,1698792900,1698814620,1698826560,1698836100,1698840360,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG03,2023,11,1445-04-18,1698875100,1698879300,1698901020,1698913020,1698922500,1698926760,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG03,2023,11,1445-04-19,1698961500,1698965700,1698987420,1698999420,1699008900,1699013160,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG03,2023,11,1445-04-20,1699047900,1699052100,1699073820,1699085820,1699095300,1699099560,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG03,2023,11,1445-04-21,1699134300,1699138500,1699160220,1699172220,1699181700,1699186020,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG03,2023,11,1445-04-22,1699220700,1699224900,1699246620,1699258620,1699268100,1699272420,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG03,2023,11,1445-04-23,1699307100,1699311300,1699333020,1699345020,1699354500,1699358820,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG03,2023,11,1445-04-24,1699393500,1699397700,1699419420,1699431480,1699440900,1699445220,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG03,2023,11,1445-04-25,1699479900,1699484100,1699505820,1699517880,1699527300,1699531620,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG03,2023,11,1445-04-26,1699566300,1699570560,1699592220,1699604280,1699613700,1699618020,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG03,2023,11,1445-04-27,1699652700,1699656960,1699678620,1699690680,1699700100,1699704420,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG03,2023,11,1445-04-28,1699739100,1699743360,1699765020,1699777080,1699786500,1699790820,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG03,2023,11,1445-04-29,1699825500,1699829760,1699851420,1699863540,1699872900,1699877220,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG03,2023,11,1445-04-30,1699911900,1699916160,1699937820,1699949940,1699959300,1699963680,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG03,2023,11,1445-05-01,1699998300,1700002620,1700024280,1700036340,1700045700,1700050080,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG03,2023,11,1445-05-02,1700084700,1700089020,1700110680,1700122740,1700132160,1700136480,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG03,2023,11,1445-05-03,1700171100,1700175420,1700197080,1700209200,1700218560,1700222880,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG03,2023,11,1445-05-04,1700257560,1700261820,1700283480,1700295600,1700304960,1700309340,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG03,2023,11,1445-05-05,1700343960,1700348280,1700369880,1700382000,1700391360,1700395740,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG03,2023,11,1445-05-06,1700430360,1700434680,1700456340,1700468460,1700477760,1700482140,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG03,2023,11,1445-05-07,1700516760,1700521080,1700542740,1700554860,1700564160,1700568540,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG03,2023,11,1445-05-08,1700603160,1700607480,1700629140,1700641260,1700650620,1700655000,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG03,2023,11,1445-05-09,1700689620,1700693940,1700715540,1700727660,1700737020,1700741400,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG03,2023,11,1445-05-10,1700776020,1700780340,1700802000,1700814120,1700823420,1700827800,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG03,2023,11,1445-05-11,1700862420,1700866740,1700888400,1700900520,1700909820,1700914260,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG03,2023,11,1445-05-12,1700948820,1700953200,1700974800,1700986980,1700996220,1701000660,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG03,2023,11,1445-05-13,1701035280,1701039600,1701061260,1701073380,1701082680,1701087060,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG03,2023,11,1445-05-14,1701121680,1701126060,1701147660,1701159780,1701169080,1701173520,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG03,2023,11,1445-05-15,1701208080,1701212460,1701234060,1701246240,1701255480,1701259920,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG03,2023,11,1445-05-16,1701294480,1701298860,1701320520,1701332640,1701341940,1701346380,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG04,2023,11,1445-04-17,1698788820,1698793020,1698814680,1698826680,1698836160,1698840420,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG04,2023,11,1445-04-18,1698875220,1698879420,1698901080,1698913080,1698922560,1698926820,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG04,2023,11,1445-04-19,1698961620,1698965820,1698987480,1698999480,1699008960,1699013220,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG04,2023,11,1445-04-20,1699048020,1699052220,1699073880,1699085880,1699095360,1699099620,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG04,2023,11,1445-04-21,1699134420,1699138620,1699160280,1699172340,1699181760,1699186020,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG04,2023,11,1445-04-22,1699220820,1699225020,1699246680,1699258740,1699268160,1699272480,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG04,2023,11,1445-04-23,1699307220,1699311420,1699333080,1699345140,1699354560,1699358880,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG04,2023,11,1445-04-24,1699393620,1699397820,1699419480,1699431540,1699440960,1699445280,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG04,2023,11,1445-04-25,1699480020,1699484280,1699505880,1699517940,1699527360,1699531680,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG04,2023,11,1445-04-26,1699566420,1699570680,1699592280,1699604400,1699613760,1699618080,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG04,2023,11,1445-04-27,1699652820,1699657080,1699678740,1699690800,1699700160,1699704480,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG04,2023,11,1445-04-28,1699739220,1699743480,1699765140,1699777200,1699786560,1699790880,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG04,2023,11,1445-04-29,1699825620,1699829880,1699851540,1699863600,1699872960,1699877280,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG04,2023,11,1445-04-30,1699912020,1699916340,1699937940,1699950000,1699959360,1699963740,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG04,2023,11,1445-05-01,1699998420,1700002740,1700024340,1700036460,1700045760,1700050140,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG04,2023,11,1445-05-02,1700084880,1700089140,1700110740,1700122860,1700132160,1700136540,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG04,2023,11,1445-05-03,1700171280,1700175540,1700197140,1700209260,1700218560,1700222940,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
PHG04,2023,11,1445-05-04,1700257680,1700262000,1700283600,1700295660,1700305020,1700309340,2023-05-14 13:56:20.386000+00:00,2023-05-14 13:56:20.386000+00:00
